Primary Type,Date,Count
INTIMIDATION,2005-03-31 00:00:00,21
INTIMIDATION,2005-04-30 00:00:00,26
INTIMIDATION,2005-05-31 00:00:00,20
INTIMIDATION,2005-06-30 00:00:00,26
INTIMIDATION,2005-07-31 00:00:00,27
INTIMIDATION,2005-08-31 00:00:00,24
INTIMIDATION,2005-09-30 00:00:00,17
INTIMIDATION,2005-10-31 00:00:00,21
INTIMIDATION,2005-11-30 00:00:00,23
INTIMIDATION,2005-12-31 00:00:00,16
INTIMIDATION,2006-01-31 00:00:00,31
INTIMIDATION,2006-02-28 00:00:00,16
INTIMIDATION,2006-03-31 00:00:00,17
INTIMIDATION,2006-04-30 00:00:00,23
INTIMIDATION,2006-05-31 00:00:00,25
INTIMIDATION,2006-06-30 00:00:00,15
INTIMIDATION,2006-07-31 00:00:00,25
INTIMIDATION,2006-08-31 00:00:00,34
INTIMIDATION,2006-09-30 00:00:00,27
INTIMIDATION,2006-10-31 00:00:00,23
INTIMIDATION,2006-11-30 00:00:00,19
INTIMIDATION,2006-12-31 00:00:00,21
INTIMIDATION,2007-01-31 00:00:00,16
INTIMIDATION,2007-02-28 00:00:00,21
INTIMIDATION,2007-03-31 00:00:00,26
INTIMIDATION,2007-04-30 00:00:00,19
INTIMIDATION,2007-05-31 00:00:00,37
INTIMIDATION,2007-06-30 00:00:00,18
INTIMIDATION,2007-07-31 00:00:00,22
INTIMIDATION,2007-08-31 00:00:00,19
INTIMIDATION,2007-09-30 00:00:00,25
INTIMIDATION,2007-10-31 00:00:00,21
INTIMIDATION,2007-11-30 00:00:00,17
INTIMIDATION,2007-12-31 00:00:00,14
INTIMIDATION,2008-01-31 00:00:00,16
INTIMIDATION,2008-02-29 00:00:00,18
INTIMIDATION,2008-03-31 00:00:00,20
INTIMIDATION,2008-04-30 00:00:00,29
INTIMIDATION,2008-05-31 00:00:00,31
INTIMIDATION,2008-06-30 00:00:00,25
INTIMIDATION,2008-07-31 00:00:00,29
INTIMIDATION,2008-08-31 00:00:00,17
INTIMIDATION,2008-09-30 00:00:00,21
INTIMIDATION,2008-10-31 00:00:00,21
INTIMIDATION,2008-11-30 00:00:00,24
INTIMIDATION,2008-12-31 00:00:00,9
INTIMIDATION,2009-01-31 00:00:00,21
INTIMIDATION,2009-02-28 00:00:00,23
INTIMIDATION,2009-03-31 00:00:00,23
INTIMIDATION,2009-04-30 00:00:00,11
INTIMIDATION,2009-05-31 00:00:00,25
INTIMIDATION,2009-06-30 00:00:00,15
INTIMIDATION,2009-07-31 00:00:00,15
INTIMIDATION,2009-08-31 00:00:00,18
INTIMIDATION,2009-09-30 00:00:00,28
INTIMIDATION,2009-10-31 00:00:00,22
INTIMIDATION,2009-11-30 00:00:00,15
INTIMIDATION,2009-12-31 00:00:00,15
INTIMIDATION,2010-01-31 00:00:00,23
INTIMIDATION,2010-02-28 00:00:00,12
INTIMIDATION,2010-03-31 00:00:00,21
INTIMIDATION,2010-04-30 00:00:00,23
INTIMIDATION,2010-05-31 00:00:00,15
INTIMIDATION,2010-06-30 00:00:00,26
INTIMIDATION,2010-07-31 00:00:00,15
INTIMIDATION,2010-08-31 00:00:00,15
INTIMIDATION,2010-09-30 00:00:00,16
INTIMIDATION,2010-10-31 00:00:00,14
INTIMIDATION,2010-11-30 00:00:00,12
INTIMIDATION,2010-12-31 00:00:00,5
INTIMIDATION,2011-01-31 00:00:00,10
INTIMIDATION,2011-02-28 00:00:00,16
INTIMIDATION,2011-03-31 00:00:00,15
INTIMIDATION,2011-04-30 00:00:00,8
INTIMIDATION,2011-05-31 00:00:00,15
INTIMIDATION,2011-06-30 00:00:00,14
INTIMIDATION,2011-07-31 00:00:00,18
INTIMIDATION,2011-08-31 00:00:00,16
INTIMIDATION,2011-09-30 00:00:00,17
INTIMIDATION,2011-10-31 00:00:00,18
INTIMIDATION,2011-11-30 00:00:00,10
INTIMIDATION,2011-12-31 00:00:00,13
INTIMIDATION,2012-01-31 00:00:00,10
INTIMIDATION,2012-02-29 00:00:00,11
INTIMIDATION,2012-03-31 00:00:00,13
INTIMIDATION,2012-04-30 00:00:00,15
INTIMIDATION,2012-05-31 00:00:00,17
INTIMIDATION,2012-06-30 00:00:00,7
INTIMIDATION,2012-07-31 00:00:00,17
INTIMIDATION,2012-08-31 00:00:00,11
INTIMIDATION,2012-09-30 00:00:00,18
INTIMIDATION,2012-10-31 00:00:00,12
INTIMIDATION,2012-11-30 00:00:00,9
INTIMIDATION,2012-12-31 00:00:00,16
INTIMIDATION,2013-01-31 00:00:00,5
INTIMIDATION,2013-02-28 00:00:00,11
INTIMIDATION,2013-03-31 00:00:00,10
INTIMIDATION,2013-04-30 00:00:00,14
INTIMIDATION,2013-05-31 00:00:00,16
INTIMIDATION,2013-06-30 00:00:00,8
INTIMIDATION,2013-07-31 00:00:00,14
INTIMIDATION,2013-08-31 00:00:00,15
INTIMIDATION,2013-09-30 00:00:00,9
INTIMIDATION,2013-10-31 00:00:00,12
INTIMIDATION,2013-11-30 00:00:00,8
INTIMIDATION,2013-12-31 00:00:00,11
INTIMIDATION,2014-01-31 00:00:00,10
INTIMIDATION,2014-02-28 00:00:00,4
INTIMIDATION,2014-03-31 00:00:00,12
INTIMIDATION,2014-04-30 00:00:00,5
INTIMIDATION,2014-05-31 00:00:00,10
INTIMIDATION,2014-06-30 00:00:00,11
INTIMIDATION,2014-07-31 00:00:00,10
INTIMIDATION,2014-08-31 00:00:00,15
INTIMIDATION,2014-09-30 00:00:00,14
INTIMIDATION,2014-10-31 00:00:00,9
INTIMIDATION,2014-11-30 00:00:00,5
INTIMIDATION,2014-12-31 00:00:00,3
KIDNAPPING,2003-05-31 00:00:00,50
KIDNAPPING,2003-06-30 00:00:00,68
KIDNAPPING,2003-07-31 00:00:00,57
KIDNAPPING,2003-08-31 00:00:00,56
KIDNAPPING,2003-09-30 00:00:00,71
KIDNAPPING,2003-10-31 00:00:00,48
KIDNAPPING,2003-11-30 00:00:00,56
KIDNAPPING,2003-12-31 00:00:00,66
KIDNAPPING,2004-01-31 00:00:00,53
KIDNAPPING,2004-02-29 00:00:00,53
KIDNAPPING,2004-03-31 00:00:00,50
KIDNAPPING,2004-04-30 00:00:00,45
KIDNAPPING,2004-05-31 00:00:00,38
KIDNAPPING,2004-06-30 00:00:00,33
KIDNAPPING,2004-07-31 00:00:00,35
KIDNAPPING,2004-08-31 00:00:00,23
KIDNAPPING,2004-09-30 00:00:00,31
KIDNAPPING,2004-10-31 00:00:00,39
KIDNAPPING,2004-11-30 00:00:00,34
KIDNAPPING,2004-12-31 00:00:00,47
KIDNAPPING,2005-01-31 00:00:00,26
KIDNAPPING,2005-02-28 00:00:00,23
KIDNAPPING,2005-03-31 00:00:00,33
KIDNAPPING,2005-04-30 00:00:00,24
KIDNAPPING,2005-05-31 00:00:00,41
KIDNAPPING,2005-06-30 00:00:00,34
KIDNAPPING,2005-07-31 00:00:00,35
KIDNAPPING,2005-08-31 00:00:00,41
KIDNAPPING,2005-09-30 00:00:00,28
KIDNAPPING,2005-10-31 00:00:00,30
KIDNAPPING,2005-11-30 00:00:00,35
KIDNAPPING,2005-12-31 00:00:00,39
KIDNAPPING,2006-01-31 00:00:00,32
KIDNAPPING,2006-02-28 00:00:00,30
KIDNAPPING,2006-03-31 00:00:00,33
KIDNAPPING,2006-04-30 00:00:00,31
KIDNAPPING,2006-05-31 00:00:00,36
KIDNAPPING,2006-06-30 00:00:00,34
KIDNAPPING,2006-07-31 00:00:00,30
KIDNAPPING,2006-08-31 00:00:00,18
KIDNAPPING,2006-09-30 00:00:00,22
KIDNAPPING,2006-10-31 00:00:00,31
KIDNAPPING,2006-11-30 00:00:00,21
KIDNAPPING,2006-12-31 00:00:00,21
KIDNAPPING,2007-01-31 00:00:00,30
KIDNAPPING,2007-02-28 00:00:00,22
KIDNAPPING,2007-03-31 00:00:00,35
KIDNAPPING,2007-04-30 00:00:00,30
KIDNAPPING,2007-05-31 00:00:00,28
KIDNAPPING,2007-06-30 00:00:00,27
KIDNAPPING,2007-07-31 00:00:00,25
KIDNAPPING,2007-08-31 00:00:00,23
KIDNAPPING,2007-09-30 00:00:00,30
KIDNAPPING,2007-10-31 00:00:00,21
KIDNAPPING,2007-11-30 00:00:00,32
KIDNAPPING,2007-12-31 00:00:00,26
KIDNAPPING,2008-01-31 00:00:00,30
KIDNAPPING,2008-02-29 00:00:00,33
KIDNAPPING,2008-03-31 00:00:00,28
KIDNAPPING,2008-04-30 00:00:00,33
KIDNAPPING,2008-05-31 00:00:00,35
KIDNAPPING,2008-06-30 00:00:00,29
KIDNAPPING,2008-07-31 00:00:00,34
KIDNAPPING,2008-08-31 00:00:00,20
KIDNAPPING,2008-09-30 00:00:00,30
KIDNAPPING,2008-10-31 00:00:00,31
KIDNAPPING,2008-11-30 00:00:00,24
KIDNAPPING,2008-12-31 00:00:00,32
KIDNAPPING,2009-01-31 00:00:00,25
KIDNAPPING,2009-02-28 00:00:00,26
KIDNAPPING,2009-03-31 00:00:00,18
KIDNAPPING,2009-04-30 00:00:00,21
KIDNAPPING,2009-05-31 00:00:00,21
KIDNAPPING,2009-06-30 00:00:00,24
KIDNAPPING,2009-07-31 00:00:00,25
KIDNAPPING,2009-08-31 00:00:00,17
KIDNAPPING,2009-09-30 00:00:00,29
KIDNAPPING,2009-10-31 00:00:00,27
KIDNAPPING,2009-11-30 00:00:00,34
KIDNAPPING,2009-12-31 00:00:00,26
KIDNAPPING,2010-01-31 00:00:00,32
KIDNAPPING,2010-02-28 00:00:00,29
KIDNAPPING,2010-03-31 00:00:00,34
KIDNAPPING,2010-04-30 00:00:00,30
KIDNAPPING,2010-05-31 00:00:00,37
KIDNAPPING,2010-06-30 00:00:00,21
KIDNAPPING,2010-07-31 00:00:00,21
KIDNAPPING,2010-08-31 00:00:00,22
KIDNAPPING,2010-09-30 00:00:00,23
KIDNAPPING,2010-10-31 00:00:00,26
KIDNAPPING,2010-11-30 00:00:00,23
KIDNAPPING,2010-12-31 00:00:00,15
KIDNAPPING,2011-01-31 00:00:00,19
KIDNAPPING,2011-02-28 00:00:00,17
KIDNAPPING,2011-03-31 00:00:00,16
KIDNAPPING,2011-04-30 00:00:00,27
KIDNAPPING,2011-05-31 00:00:00,22
KIDNAPPING,2011-06-30 00:00:00,30
KIDNAPPING,2011-07-31 00:00:00,23
KIDNAPPING,2011-08-31 00:00:00,18
KIDNAPPING,2011-09-30 00:00:00,18
KIDNAPPING,2011-10-31 00:00:00,24
KIDNAPPING,2011-11-30 00:00:00,27
KIDNAPPING,2011-12-31 00:00:00,24
KIDNAPPING,2012-01-31 00:00:00,17
KIDNAPPING,2012-02-29 00:00:00,14
KIDNAPPING,2012-03-31 00:00:00,15
KIDNAPPING,2012-04-30 00:00:00,23
KIDNAPPING,2012-05-31 00:00:00,20
KIDNAPPING,2012-06-30 00:00:00,21
KIDNAPPING,2012-07-31 00:00:00,21
KIDNAPPING,2012-08-31 00:00:00,22
KIDNAPPING,2012-09-30 00:00:00,25
KIDNAPPING,2012-10-31 00:00:00,25
KIDNAPPING,2012-11-30 00:00:00,15
KIDNAPPING,2012-12-31 00:00:00,18
KIDNAPPING,2013-01-31 00:00:00,23
KIDNAPPING,2013-02-28 00:00:00,22
KIDNAPPING,2013-03-31 00:00:00,19
KIDNAPPING,2013-04-30 00:00:00,11
KIDNAPPING,2013-05-31 00:00:00,26
KIDNAPPING,2013-06-30 00:00:00,27
KIDNAPPING,2013-07-31 00:00:00,22
KIDNAPPING,2013-08-31 00:00:00,26
KIDNAPPING,2013-09-30 00:00:00,18
KIDNAPPING,2013-10-31 00:00:00,12
KIDNAPPING,2013-11-30 00:00:00,23
KIDNAPPING,2013-12-31 00:00:00,14
KIDNAPPING,2014-01-31 00:00:00,20
KIDNAPPING,2014-02-28 00:00:00,16
KIDNAPPING,2014-03-31 00:00:00,22
KIDNAPPING,2014-04-30 00:00:00,12
KIDNAPPING,2014-05-31 00:00:00,21
KIDNAPPING,2014-06-30 00:00:00,22
KIDNAPPING,2014-07-31 00:00:00,20
KIDNAPPING,2014-08-31 00:00:00,22
KIDNAPPING,2014-09-30 00:00:00,21
KIDNAPPING,2014-10-31 00:00:00,22
KIDNAPPING,2014-11-30 00:00:00,14
KIDNAPPING,2014-12-31 00:00:00,5
LIQUOR LAW VIOLATION,2003-05-31 00:00:00,77
LIQUOR LAW VIOLATION,2003-06-30 00:00:00,123
LIQUOR LAW VIOLATION,2003-07-31 00:00:00,93
LIQUOR LAW VIOLATION,2003-08-31 00:00:00,133
LIQUOR LAW VIOLATION,2003-09-30 00:00:00,96
LIQUOR LAW VIOLATION,2003-10-31 00:00:00,101
LIQUOR LAW VIOLATION,2003-11-30 00:00:00,92
LIQUOR LAW VIOLATION,2003-12-31 00:00:00,68
LIQUOR LAW VIOLATION,2004-01-31 00:00:00,71
LIQUOR LAW VIOLATION,2004-02-29 00:00:00,75
LIQUOR LAW VIOLATION,2004-03-31 00:00:00,98
LIQUOR LAW VIOLATION,2004-04-30 00:00:00,81
LIQUOR LAW VIOLATION,2004-05-31 00:00:00,86
LIQUOR LAW VIOLATION,2004-06-30 00:00:00,99
LIQUOR LAW VIOLATION,2004-07-31 00:00:00,99
LIQUOR LAW VIOLATION,2004-08-31 00:00:00,90
LIQUOR LAW VIOLATION,2004-09-30 00:00:00,96
LIQUOR LAW VIOLATION,2004-10-31 00:00:00,71
LIQUOR LAW VIOLATION,2004-11-30 00:00:00,61
LIQUOR LAW VIOLATION,2004-12-31 00:00:00,58
LIQUOR LAW VIOLATION,2005-01-31 00:00:00,40
LIQUOR LAW VIOLATION,2005-02-28 00:00:00,82
LIQUOR LAW VIOLATION,2005-03-31 00:00:00,108
LIQUOR LAW VIOLATION,2005-04-30 00:00:00,94
LIQUOR LAW VIOLATION,2005-05-31 00:00:00,100
LIQUOR LAW VIOLATION,2005-06-30 00:00:00,93
LIQUOR LAW VIOLATION,2005-07-31 00:00:00,83
LIQUOR LAW VIOLATION,2005-08-31 00:00:00,79
LIQUOR LAW VIOLATION,2005-09-30 00:00:00,94
LIQUOR LAW VIOLATION,2005-10-31 00:00:00,88
LIQUOR LAW VIOLATION,2005-11-30 00:00:00,79
LIQUOR LAW VIOLATION,2005-12-31 00:00:00,65
LIQUOR LAW VIOLATION,2006-01-31 00:00:00,100
LIQUOR LAW VIOLATION,2006-02-28 00:00:00,84
LIQUOR LAW VIOLATION,2006-03-31 00:00:00,105
LIQUOR LAW VIOLATION,2006-04-30 00:00:00,114
LIQUOR LAW VIOLATION,2006-05-31 00:00:00,78
LIQUOR LAW VIOLATION,2006-06-30 00:00:00,124
LIQUOR LAW VIOLATION,2006-07-31 00:00:00,95
LIQUOR LAW VIOLATION,2006-08-31 00:00:00,107
LIQUOR LAW VIOLATION,2006-09-30 00:00:00,99
LIQUOR LAW VIOLATION,2006-10-31 00:00:00,89
LIQUOR LAW VIOLATION,2006-11-30 00:00:00,78
LIQUOR LAW VIOLATION,2006-12-31 00:00:00,62
LIQUOR LAW VIOLATION,2007-01-31 00:00:00,104
LIQUOR LAW VIOLATION,2007-02-28 00:00:00,77
LIQUOR LAW VIOLATION,2007-03-31 00:00:00,116
LIQUOR LAW VIOLATION,2007-04-30 00:00:00,90
LIQUOR LAW VIOLATION,2007-05-31 00:00:00,117
LIQUOR LAW VIOLATION,2007-06-30 00:00:00,118
LIQUOR LAW VIOLATION,2007-07-31 00:00:00,99
LIQUOR LAW VIOLATION,2007-08-31 00:00:00,110
LIQUOR LAW VIOLATION,2007-09-30 00:00:00,105
LIQUOR LAW VIOLATION,2007-10-31 00:00:00,92
LIQUOR LAW VIOLATION,2007-11-30 00:00:00,91
LIQUOR LAW VIOLATION,2007-12-31 00:00:00,51
LIQUOR LAW VIOLATION,2008-01-31 00:00:00,70
LIQUOR LAW VIOLATION,2008-02-29 00:00:00,64
LIQUOR LAW VIOLATION,2008-03-31 00:00:00,90
LIQUOR LAW VIOLATION,2008-04-30 00:00:00,87
LIQUOR LAW VIOLATION,2008-05-31 00:00:00,97
LIQUOR LAW VIOLATION,2008-06-30 00:00:00,96
LIQUOR LAW VIOLATION,2008-07-31 00:00:00,95
LIQUOR LAW VIOLATION,2008-08-31 00:00:00,72
LIQUOR LAW VIOLATION,2008-09-30 00:00:00,73
LIQUOR LAW VIOLATION,2008-10-31 00:00:00,83
LIQUOR LAW VIOLATION,2008-11-30 00:00:00,55
LIQUOR LAW VIOLATION,2008-12-31 00:00:00,30
LIQUOR LAW VIOLATION,2009-01-31 00:00:00,55
LIQUOR LAW VIOLATION,2009-02-28 00:00:00,70
LIQUOR LAW VIOLATION,2009-03-31 00:00:00,80
LIQUOR LAW VIOLATION,2009-04-30 00:00:00,72
LIQUOR LAW VIOLATION,2009-05-31 00:00:00,67
LIQUOR LAW VIOLATION,2009-06-30 00:00:00,57
LIQUOR LAW VIOLATION,2009-07-31 00:00:00,68
LIQUOR LAW VIOLATION,2009-08-31 00:00:00,68
LIQUOR LAW VIOLATION,2009-09-30 00:00:00,53
LIQUOR LAW VIOLATION,2009-10-31 00:00:00,68
LIQUOR LAW VIOLATION,2009-11-30 00:00:00,59
LIQUOR LAW VIOLATION,2009-12-31 00:00:00,29
LIQUOR LAW VIOLATION,2010-01-31 00:00:00,58
LIQUOR LAW VIOLATION,2010-02-28 00:00:00,62
LIQUOR LAW VIOLATION,2010-03-31 00:00:00,68
LIQUOR LAW VIOLATION,2010-04-30 00:00:00,85
LIQUOR LAW VIOLATION,2010-05-31 00:00:00,63
LIQUOR LAW VIOLATION,2010-06-30 00:00:00,80
LIQUOR LAW VIOLATION,2010-07-31 00:00:00,69
LIQUOR LAW VIOLATION,2010-08-31 00:00:00,59
LIQUOR LAW VIOLATION,2010-09-30 00:00:00,57
LIQUOR LAW VIOLATION,2010-10-31 00:00:00,61
LIQUOR LAW VIOLATION,2010-11-30 00:00:00,53
LIQUOR LAW VIOLATION,2010-12-31 00:00:00,21
LIQUOR LAW VIOLATION,2011-01-31 00:00:00,56
LIQUOR LAW VIOLATION,2011-02-28 00:00:00,37
LIQUOR LAW VIOLATION,2011-03-31 00:00:00,45
LIQUOR LAW VIOLATION,2011-04-30 00:00:00,67
LIQUOR LAW VIOLATION,2011-05-31 00:00:00,53
LIQUOR LAW VIOLATION,2011-06-30 00:00:00,59
LIQUOR LAW VIOLATION,2011-07-31 00:00:00,67
LIQUOR LAW VIOLATION,2011-08-31 00:00:00,68
LIQUOR LAW VIOLATION,2011-09-30 00:00:00,50
LIQUOR LAW VIOLATION,2011-10-31 00:00:00,56
LIQUOR LAW VIOLATION,2011-11-30 00:00:00,32
LIQUOR LAW VIOLATION,2011-12-31 00:00:00,29
LIQUOR LAW VIOLATION,2012-01-31 00:00:00,50
LIQUOR LAW VIOLATION,2012-02-29 00:00:00,52
LIQUOR LAW VIOLATION,2012-03-31 00:00:00,74
LIQUOR LAW VIOLATION,2012-04-30 00:00:00,53
LIQUOR LAW VIOLATION,2012-05-31 00:00:00,37
LIQUOR LAW VIOLATION,2012-06-30 00:00:00,51
LIQUOR LAW VIOLATION,2012-07-31 00:00:00,42
LIQUOR LAW VIOLATION,2012-08-31 00:00:00,45
LIQUOR LAW VIOLATION,2012-09-30 00:00:00,57
LIQUOR LAW VIOLATION,2012-10-31 00:00:00,39
LIQUOR LAW VIOLATION,2012-11-30 00:00:00,43
LIQUOR LAW VIOLATION,2012-12-31 00:00:00,30
LIQUOR LAW VIOLATION,2013-01-31 00:00:00,40
LIQUOR LAW VIOLATION,2013-02-28 00:00:00,33
LIQUOR LAW VIOLATION,2013-03-31 00:00:00,65
LIQUOR LAW VIOLATION,2013-04-30 00:00:00,35
LIQUOR LAW VIOLATION,2013-05-31 00:00:00,47
LIQUOR LAW VIOLATION,2013-06-30 00:00:00,59
LIQUOR LAW VIOLATION,2013-07-31 00:00:00,28
LIQUOR LAW VIOLATION,2013-08-31 00:00:00,29
LIQUOR LAW VIOLATION,2013-09-30 00:00:00,46
LIQUOR LAW VIOLATION,2013-10-31 00:00:00,29
LIQUOR LAW VIOLATION,2013-11-30 00:00:00,34
LIQUOR LAW VIOLATION,2013-12-31 00:00:00,20
LIQUOR LAW VIOLATION,2014-01-31 00:00:00,31
LIQUOR LAW VIOLATION,2014-02-28 00:00:00,25
LIQUOR LAW VIOLATION,2014-03-31 00:00:00,24
LIQUOR LAW VIOLATION,2014-04-30 00:00:00,31
LIQUOR LAW VIOLATION,2014-05-31 00:00:00,50
LIQUOR LAW VIOLATION,2014-06-30 00:00:00,41
LIQUOR LAW VIOLATION,2014-07-31 00:00:00,31
LIQUOR LAW VIOLATION,2014-08-31 00:00:00,47
LIQUOR LAW VIOLATION,2014-09-30 00:00:00,25
LIQUOR LAW VIOLATION,2014-10-31 00:00:00,46
LIQUOR LAW VIOLATION,2014-11-30 00:00:00,24
LIQUOR LAW VIOLATION,2014-12-31 00:00:00,7
MOTOR VEHICLE THEFT,2003-05-31 00:00:00,1132
MOTOR VEHICLE THEFT,2003-06-30 00:00:00,1905
MOTOR VEHICLE THEFT,2003-07-31 00:00:00,2088
MOTOR VEHICLE THEFT,2003-08-31 00:00:00,2035
MOTOR VEHICLE THEFT,2003-09-30 00:00:00,2020
MOTOR VEHICLE THEFT,2003-10-31 00:00:00,1980
MOTOR VEHICLE THEFT,2003-11-30 00:00:00,1933
MOTOR VEHICLE THEFT,2003-12-31 00:00:00,1923
MOTOR VEHICLE THEFT,2004-01-31 00:00:00,1788
MOTOR VEHICLE THEFT,2004-02-29 00:00:00,1664
MOTOR VEHICLE THEFT,2004-03-31 00:00:00,1908
MOTOR VEHICLE THEFT,2004-04-30 00:00:00,1936
MOTOR VEHICLE THEFT,2004-05-31 00:00:00,1968
MOTOR VEHICLE THEFT,2004-06-30 00:00:00,1975
MOTOR VEHICLE THEFT,2004-07-31 00:00:00,2029
MOTOR VEHICLE THEFT,2004-08-31 00:00:00,1983
MOTOR VEHICLE THEFT,2004-09-30 00:00:00,1877
MOTOR VEHICLE THEFT,2004-10-31 00:00:00,1930
MOTOR VEHICLE THEFT,2004-11-30 00:00:00,1851
MOTOR VEHICLE THEFT,2004-12-31 00:00:00,1896
MOTOR VEHICLE THEFT,2005-01-31 00:00:00,1779
MOTOR VEHICLE THEFT,2005-02-28 00:00:00,1591
MOTOR VEHICLE THEFT,2005-03-31 00:00:00,1906
MOTOR VEHICLE THEFT,2005-04-30 00:00:00,1783
MOTOR VEHICLE THEFT,2005-05-31 00:00:00,1884
MOTOR VEHICLE THEFT,2005-06-30 00:00:00,1875
MOTOR VEHICLE THEFT,2005-07-31 00:00:00,1827
MOTOR VEHICLE THEFT,2005-08-31 00:00:00,1888
MOTOR VEHICLE THEFT,2005-09-30 00:00:00,1850
MOTOR VEHICLE THEFT,2005-10-31 00:00:00,2149
MOTOR VEHICLE THEFT,2005-11-30 00:00:00,1938
MOTOR VEHICLE THEFT,2005-12-31 00:00:00,2027
MOTOR VEHICLE THEFT,2006-01-31 00:00:00,2096
MOTOR VEHICLE THEFT,2006-02-28 00:00:00,1712
MOTOR VEHICLE THEFT,2006-03-31 00:00:00,1869
MOTOR VEHICLE THEFT,2006-04-30 00:00:00,1733
MOTOR VEHICLE THEFT,2006-05-31 00:00:00,1946
MOTOR VEHICLE THEFT,2006-06-30 00:00:00,1975
MOTOR VEHICLE THEFT,2006-07-31 00:00:00,1931
MOTOR VEHICLE THEFT,2006-08-31 00:00:00,1976
MOTOR VEHICLE THEFT,2006-09-30 00:00:00,1682
MOTOR VEHICLE THEFT,2006-10-31 00:00:00,1699
MOTOR VEHICLE THEFT,2006-11-30 00:00:00,1601
MOTOR VEHICLE THEFT,2006-12-31 00:00:00,1597
MOTOR VEHICLE THEFT,2007-01-31 00:00:00,1559
MOTOR VEHICLE THEFT,2007-02-28 00:00:00,1318
MOTOR VEHICLE THEFT,2007-03-31 00:00:00,1484
MOTOR VEHICLE THEFT,2007-04-30 00:00:00,1464
MOTOR VEHICLE THEFT,2007-05-31 00:00:00,1600
MOTOR VEHICLE THEFT,2007-06-30 00:00:00,1639
MOTOR VEHICLE THEFT,2007-07-31 00:00:00,1611
MOTOR VEHICLE THEFT,2007-08-31 00:00:00,1656
MOTOR VEHICLE THEFT,2007-09-30 00:00:00,1532
MOTOR VEHICLE THEFT,2007-10-31 00:00:00,1709
MOTOR VEHICLE THEFT,2007-11-30 00:00:00,1442
MOTOR VEHICLE THEFT,2007-12-31 00:00:00,1559
MOTOR VEHICLE THEFT,2008-01-31 00:00:00,1472
MOTOR VEHICLE THEFT,2008-02-29 00:00:00,1266
MOTOR VEHICLE THEFT,2008-03-31 00:00:00,1667
MOTOR VEHICLE THEFT,2008-04-30 00:00:00,1456
MOTOR VEHICLE THEFT,2008-05-31 00:00:00,1573
MOTOR VEHICLE THEFT,2008-06-30 00:00:00,1657
MOTOR VEHICLE THEFT,2008-07-31 00:00:00,2015
MOTOR VEHICLE THEFT,2008-08-31 00:00:00,1952
MOTOR VEHICLE THEFT,2008-09-30 00:00:00,1684
MOTOR VEHICLE THEFT,2008-10-31 00:00:00,1491
MOTOR VEHICLE THEFT,2008-11-30 00:00:00,1314
MOTOR VEHICLE THEFT,2008-12-31 00:00:00,1334
MOTOR VEHICLE THEFT,2009-01-31 00:00:00,1232
MOTOR VEHICLE THEFT,2009-02-28 00:00:00,1125
MOTOR VEHICLE THEFT,2009-03-31 00:00:00,1219
MOTOR VEHICLE THEFT,2009-04-30 00:00:00,1138
MOTOR VEHICLE THEFT,2009-05-31 00:00:00,1160
MOTOR VEHICLE THEFT,2009-06-30 00:00:00,1212
MOTOR VEHICLE THEFT,2009-07-31 00:00:00,1329
MOTOR VEHICLE THEFT,2009-08-31 00:00:00,1336
MOTOR VEHICLE THEFT,2009-09-30 00:00:00,1334
MOTOR VEHICLE THEFT,2009-10-31 00:00:00,1447
MOTOR VEHICLE THEFT,2009-11-30 00:00:00,1411
MOTOR VEHICLE THEFT,2009-12-31 00:00:00,1539
MOTOR VEHICLE THEFT,2010-01-31 00:00:00,1512
MOTOR VEHICLE THEFT,2010-02-28 00:00:00,1077
MOTOR VEHICLE THEFT,2010-03-31 00:00:00,1348
MOTOR VEHICLE THEFT,2010-04-30 00:00:00,1455
MOTOR VEHICLE THEFT,2010-05-31 00:00:00,1692
MOTOR VEHICLE THEFT,2010-06-30 00:00:00,1513
MOTOR VEHICLE THEFT,2010-07-31 00:00:00,1572
MOTOR VEHICLE THEFT,2010-08-31 00:00:00,1681
MOTOR VEHICLE THEFT,2010-09-30 00:00:00,1765
MOTOR VEHICLE THEFT,2010-10-31 00:00:00,1786
MOTOR VEHICLE THEFT,2010-11-30 00:00:00,1747
MOTOR VEHICLE THEFT,2010-12-31 00:00:00,1880
MOTOR VEHICLE THEFT,2011-01-31 00:00:00,1862
MOTOR VEHICLE THEFT,2011-02-28 00:00:00,1296
MOTOR VEHICLE THEFT,2011-03-31 00:00:00,1641
MOTOR VEHICLE THEFT,2011-04-30 00:00:00,1701
MOTOR VEHICLE THEFT,2011-05-31 00:00:00,1807
MOTOR VEHICLE THEFT,2011-06-30 00:00:00,1807
MOTOR VEHICLE THEFT,2011-07-31 00:00:00,1761
MOTOR VEHICLE THEFT,2011-08-31 00:00:00,1576
MOTOR VEHICLE THEFT,2011-09-30 00:00:00,1436
MOTOR VEHICLE THEFT,2011-10-31 00:00:00,1488
MOTOR VEHICLE THEFT,2011-11-30 00:00:00,1509
MOTOR VEHICLE THEFT,2011-12-31 00:00:00,1503
MOTOR VEHICLE THEFT,2012-01-31 00:00:00,1439
MOTOR VEHICLE THEFT,2012-02-29 00:00:00,1150
MOTOR VEHICLE THEFT,2012-03-31 00:00:00,1353
MOTOR VEHICLE THEFT,2012-04-30 00:00:00,1334
